date,Total(minus solar),Coal,Petroleum Liquids,Petroleum Coke,Natural Gas,Other Gases,Nuclear,Conventional Hydroelectric Power,other renewables,Wind,all utility-scale solar,Geo- thermal,Biomass Total,Biomass Wood,Biomass Waste,Hydro- electric Pumped Storage,Other,Solar/PV,small-scale solar photovoltaic,all utility-scale solar.1,Petroleum,Renewable Total,Nonrenewable Total,Total,Renewable Percentage,Nonrenewable Percentage
2001-01-01,332493.0,177287.0,17300.0,812.0,42389.0,718.0,68707.0,18852.0,0.0,389.0,7.0,1229.0,4400.0,3191.0,1209.0,-589.0,992.0,0.0,0.0,7.0,18112.0,24870.0,307213.0,333075.0,0.07466786759738797,0.9223538242137657
2001-02-01,282940.0,149735.0,9626.0,716.0,37967.0,676.0,61272.0,17473.0,0.0,431.0,13.0,1073.0,3793.0,2697.0,1096.0,-707.0,872.0,0.0,0.0,13.0,10342.0,22770.0,259992.0,283634.0,0.08027951514980573,0.9166461002559637
2001-03-01,300707.0,155269.0,10981.0,752.0,44364.0,769.0,62141.0,20477.0,0.0,532.0,31.0,1190.0,4042.0,2853.0,1189.0,-773.0,931.0,0.0,0.0,31.0,11733.0,26241.0,274276.0,301448.0,0.0870498394416284,0.9098617340304133
2001-04-01,278079.0,140671.0,10237.0,627.0,45843.0,698.0,56003.0,18013.0,0.0,685.0,39.0,1095.0,4008.0,2821.0,1187.0,-796.0,957.0,0.0,0.0,39.0,10864.0,23801.0,254079.0,278837.0,0.08535811244562236,0.9112097748864032
2001-05-01,300492.0,151593.0,9641.0,749.0,50934.0,785.0,61512.0,19176.0,0.0,635.0,81.0,1071.0,3951.0,2740.0,1211.0,-623.0,986.0,0.0,0.0,81.0,10390.0,24833.0,275214.0,301033.0,0.08249261708849195,0.914231994498942
2001-06-01,327694.0,162616.0,10997.0,825.0,57603.0,733.0,68023.0,20728.0,0.0,670.0,91.0,1088.0,4116.0,2891.0,1225.0,-774.0,978.0,0.0,0.0,91.0,11822.0,26602.0,300797.0,328377.0,0.08101054580558321,0.916011170088039
2001-07-01,357614.0,179060.0,10050.0,992.0,73030.0,840.0,69166.0,18079.0,0.0,635.0,92.0,1179.0,4339.0,3053.0,1286.0,-871.0,1022.0,0.0,0.0,92.0,11042.0,24232.0,333138.0,358392.0,0.06761311636420456,0.9295352574834259
2001-08-01,370533.0,183116.0,13235.0,994.0,78410.0,848.0,68389.0,18914.0,0.0,577.0,85.0,1167.0,4464.0,3179.0,1285.0,-715.0,1048.0,0.0,0.0,85.0,14229.0,25122.0,344992.0,371162.0,0.06768473065669438,0.9294917044309493
2001-09-01,306929.0,154158.0,6432.0,911.0,60181.0,767.0,63378.0,15256.0,0.0,490.0,65.0,1139.0,4076.0,2874.0,1201.0,-928.0,1004.0,0.0,0.0,65.0,7343.0,20961.0,285827.0,307792.0,0.06810118521599003,0.9286368716535842
2001-10-01,294734.0,148931.0,5573.0,961.0,56376.0,737.0,60461.0,15235.0,0.0,607.0,21.0,1162.0,4261.0,3046.0,1215.0,-615.0,1025.0,0.0,0.0,21.0,6534.0,21265.0,273039.0,295329.0,0.07200444250310671,0.9245248519447802
2001-11-01,278934.0,144117.0,5090.0,841.0,44491.0,699.0,62342.0,15413.0,0.0,470.0,14.0,1157.0,4071.0,2879.0,1192.0,-811.0,1040.0,0.0,0.0,14.0,5931.0,21111.0,257580.0,279731.0,0.07546893265315607,0.9208132098337332
2001-12-01,305496.0,157402.0,5484.0,1055.0,47541.0,770.0,67431.0,19346.0,0.0,616.0,4.0,1190.0,4228.0,2975.0,1253.0,-623.0,1051.0,0.0,0.0,4.0,6539.0,25380.0,279683.0,306114.0,0.08291028832395775,0.9136563502486001
2002-01-01,319941.0,164358.0,5434.0,1257.0,48413.0,923.0,70926.0,21795.0,0.0,811.0,11.0,1287.0,4489.0,3255.0,1233.0,-750.0,988.0,0.0,0.0,11.0,6691.0,28382.0,291311.0,320681.0,0.08850539944680227,0.9084136571858015
2002-02-01,281826.0,143049.0,4388.0,1275.0,44308.0,760.0,61658.0,20192.0,0.0,714.0,24.0,1132.0,3930.0,2844.0,1086.0,-586.0,981.0,0.0,0.0,24.0,5663.0,25968.0,255438.0,282387.0,0.09195890745678803,0.9045671365891489
2002-03-01,302549.0,151486.0,6937.0,1280.0,51214.0,904.0,63041.0,21009.0,0.0,852.0,44.0,1245.0,4213.0,2961.0,1252.0,-684.0,1008.0,0.0,0.0,44.0,8217.0,27319.0,274862.0,303189.0,0.09010551174349993,0.9065698293803535
2002-04-01,289848.0,142305.0,6535.0,1299.0,49146.0,890.0,58437.0,24247.0,0.0,1024.0,46.0,1115.0,4358.0,3196.0,1162.0,-585.0,1032.0,0.0,0.0,46.0,7834.0,30744.0,258612.0,290388.0,0.10587214347700319,0.8905739906607711
2002-05-01,307675.0,151406.0,6664.0,1462.0,50275.0,910.0,63032.0,26663.0,0.0,1078.0,58.0,1216.0,4408.0,3161.0,1247.0,-539.0,1041.0,0.0,0.0,58.0,8126.0,33365.0,273749.0,308155.0,0.10827343382388734,0.8883483960993656
2002-06-01,341023.0,164668.0,6429.0,1367.0,65631.0,1009.0,66372.0,28213.0,0.0,1126.0,96.0,1151.0,4693.0,3395.0,1298.0,-863.0,1132.0,0.0,0.0,96.0,7796.0,35183.0,305476.0,341791.0,0.10293717505727185,0.893750859443344
2002-07-01,381542.0,183195.0,8507.0,1406.0,83917.0,1071.0,70421.0,25471.0,0.0,890.0,86.0,1262.0,4818.0,3440.0,1378.0,-998.0,1496.0,0.0,0.0,86.0,9913.0,32441.0,348517.0,382454.0,0.08482327286418759,0.9112651456122828
2002-08-01,374586.0,179955.0,8194.0,1543.0,84477.0,1117.0,70778.0,21084.0,0.0,977.0,75.0,1227.0,4765.0,3369.0,1396.0,-935.0,1329.0,0.0,0.0,75.0,9737.0,28053.0,346064.0,375446.0,0.07471913404324457,0.921741075947007
2002-09-01,331279.0,165366.0,6670.0,1405.0,68161.0,1053.0,64481.0,17087.0,0.0,736.0,53.0,1195.0,4598.0,3313.0,1285.0,-777.0,1250.0,0.0,0.0,53.0,8075.0,23616.0,307136.0,332002.0,0.0711321016138457,0.9251028608261396
2002-10-01,307059.0,159099.0,6910.0,1206.0,54201.0,908.0,60493.0,17171.0,0.0,734.0,31.0,1235.0,4559.0,3346.0,1213.0,-681.0,1193.0,0.0,0.0,31.0,8116.0,23699.0,282817.0,307709.0,0.07701757179673002,0.9191053885326721
2002-11-01,296290.0,156054.0,5174.0,1113.0,45161.0,894.0,61520.0,19730.0,0.0,656.0,28.0,1189.0,4376.0,3161.0,1215.0,-666.0,1060.0,0.0,0.0,28.0,6287.0,25951.0,269916.0,296927.0,0.08739858618448305,0.9090315127960744
2002-12-01,324834.0,172190.0,6859.0,1252.0,46100.0,1025.0,68905.0,21669.0,0.0,755.0,4.0,1236.0,4501.0,3222.0,1279.0,-680.0,1015.0,0.0,0.0,4.0,8111.0,28161.0,296331.0,325507.0,0.08651426851035461,0.9103675189780865
